,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms,id,day,target_mood
22,1.8066249302516186,846.2821999999996,5115.4818,2014.5372,36.955799999999996,0.0,0.0,93.9074,1912.3962,8.499600000000045,0.0,368.35720000000003,0.0,1.8,-0.52,0.71,7.2,11569.941199350356,0.6,AS14.01,2014-04-16,6.6
23,1.7330351472201564,896.2331999999997,6167.133,1605.6889999999999,36.955799999999996,0.0,0.0,88.8534,2280.939,7.493400000000046,0.0,307.8224,0.0,2.2,-0.45,0.6799999999999999,6.6,12223.475399303441,0.6,AS14.01,2014-04-17,6.8
24,2.1170912003750617,1178.9297999999997,7016.1054,1710.6814,44.3058,0.0,0.0,79.5694,2672.823,20.268200000000046,0.0,325.5584,0.0,2.4,-0.36,0.64,6.8,14520.47099938393,0.6,AS14.01,2014-04-18,7.8
25,2.191705267194051,1175.8515999999995,6264.5006,551.425,45.56699999999999,5.8168,0.0,56.8466,2167.7604,40.22540000000005,0.0,189.5148,0.0,2.4,-0.16,0.72,7.8,13582.030999660496,0.4,AS14.01,2014-04-19,7.25
26,2.1033216518449036,1035.9975999999997,6016.5992,508.01900000000006,45.07959999999999,5.8168,0.0,41.604,1729.6668000000002,38.55280000000005,0.0,157.7632,0.0,1.2,-0.21000000000000002,0.7100000000000001,7.25,12533.690000057224,0.6,AS14.01,2014-04-20,7.6
27,2.0357891214823036,1539.7213999999997,5382.4654,437.6482,51.7328,5.8168,0.0,45.057,1432.8908000000001,52.208400000000054,0.0,155.2222,0.0,1.6,-0.41,0.8300000000000001,7.6,10795.793200111391,0.4,AS14.01,2014-04-21,7.4
28,2.2038452582032404,1871.8719999999994,5283.9802,629.4034,59.423399999999994,5.8168,0.0,46.9364,1295.9712,52.208400000000054,0.0,229.92160000000004,0.0,1.6,-0.29000000000000004,0.9099999999999999,7.4,10890.151199817657,0.4,AS14.01,2014-04-22,7.6
29,1.9732181339094297,1725.8607999999997,6001.3432,544.018,39.201,5.8168,0.0,45.8582,1002.5063999999999,39.43360000000005,0.0,261.5744,0.0,1.6,-0.09,0.95,7.6,11099.073399782183,0.4,AS14.01,2014-04-23,7.6
30,1.740279300966361,1829.8769999999997,7394.1178,1343.1582000000003,62.062599999999996,0.0,0.0,45.94839999999999,1460.8792,23.892400000000052,0.0,343.65459999999996,0.0,1.6,-0.13,0.95,7.6,12857.719399690632,0.4,AS14.01,2014-04-24,7.2
31,1.9196176884247993,1813.9823999999994,7853.001800000001,1327.8262000000002,64.1556,0.0,0.0,52.8774,1458.8696,36.55560000000005,0.0,389.0424,0.0,1.6,-0.12000000000000002,0.96,7.2,13983.804199552538,0.2,AS14.01,2014-04-25,7.6
32,2.4153649548486937,1298.4397999999997,7965.7038,1337.9614000000001,62.955799999999996,0.0,0.0,50.5086,1846.7506,117.05460000000005,0.6296,410.0186,0.0,1.8,-0.08,0.96,7.6,16313.609799575806,1.0,AS14.01,2014-04-26,7.5
33,2.1082103708171323,1114.1117999999997,6179.8207999999995,1419.8022,55.26520000000001,0.0,0.0,249.2134,1567.735,117.05460000000002,0.6296,337.4432,0.0,1.4,-0.12000000000000002,0.96,7.5,14355.668199729922,1.0,AS14.01,2014-04-27,7.6
34,1.9819206111593726,1150.3435999999997,5333.6008,1660.0044000000003,144.7056,0.0,0.0,255.25060000000002,1947.2019999999998,117.05460000000002,0.6296,364.09299999999996,0.0,1.6,-0.32,0.9199999999999999,7.6,13610.16619977951,1.0,AS14.01,2014-04-28,7.0
35,2.230825860769629,1915.0719999999994,4162.1032,1079.516,102.7182,66.661,0.0,256.95840000000004,1491.7917999999997,115.21420000000005,0.6296,302.94079999999997,0.0,1.4,-0.32,0.8400000000000001,7.0,10767.528999567032,1.0,AS14.01,2014-04-29,7.8
36,2.4323797587084437,1920.5419999999995,3416.398,1050.3220000000001,173.5084,66.661,0.0,280.3456,1064.0862,157.11060000000003,0.6296,255.805,0.0,1.2,-0.36,0.8400000000000001,7.8,9807.861599445343,0.8,AS14.01,2014-04-30,8.0
37,1.624748696345717,2122.8607999999995,4541.1086000000005,1119.3840000000002,432.2758,66.661,5.6196,279.9906,1574.1991999999998,62.95600000000005,0.0,246.56619999999998,0.0,2.0,-0.4,0.8400000000000001,8.0,9814.848199272155,0.8,AS14.01,2014-05-01,7.6
38,1.8618783242548003,2023.6851999999994,5639.9926,887.9174000000003,646.2254,66.661,5.6196,75.1424,1722.9584,62.95600000000005,0.0,236.7152,0.0,2.0,-0.44000000000000006,0.8400000000000001,7.6,11692.43959941864,0.8,AS14.01,2014-05-02,8.0
39,2.1117930235673112,1911.9363999999994,5608.473400000001,1130.6198,612.4374,66.661,5.6196,68.7394,1279.2922000000003,91.68220000000005,6.0204,185.7976,0.0,1.6,-0.32,0.8800000000000001,8.0,11168.080799627303,1.0,AS14.01,2014-05-03,8.0
40,3.951173067249311,1929.6276000000003,3270.8772,606.5663999999999,0.0,0.0,0.0,158.584,135.2792,113.43299999999999,0.0,0.0,0.0,7.6,0.2,0.49000000000000005,7.25,6423.591600751877,0.8,AS14.02,2014-03-20,7.5
41,5.341387106769827,1879.3411999999996,3212.2006,680.8088,0.0,0.0,0.0,84.55160000000001,176.5652,201.8922,0.0,0.0,0.0,8.8,0.05,0.64,7.5,7674.23640065193,0.8,AS14.02,2014-03-21,6.5
42,7.247101022637297,2019.525,2679.0286,311.1554,0.0,0.0,0.0,72.45259999999999,237.69300000000004,358.0156,0.0,0.0,0.0,13.0,-0.25,0.44000000000000006,6.5,7160.195000982285,1.0,AS14.02,2014-03-22,6.25
43,7.2723646063453256,1677.5219999999997,2260.3922,370.9864,0.0,0.0,0.0,67.0812,229.619,610.6533999999999,0.0,0.0,0.0,11.6,-0.5700000000000001,0.27999999999999997,6.25,7163.406200838091,1.0,AS14.02,2014-03-23,6.4
44,6.506730553469438,1581.3096,2343.4306,438.1612,0.0,0.0,0.0,62.3356,266.61620000000005,497.2204,0.0,0.0,0.0,11.6,-0.61,0.16,6.4,6080.184600687027,0.8,AS14.02,2014-03-24,7.75
45,6.465876287770749,1787.1004,2470.3066,500.44300000000004,0.0,0.0,0.0,55.039199999999994,269.986,497.2204,0.0,0.0,0.0,11.0,-0.76,0.16,7.75,6135.595400428772,0.6,AS14.02,2014-03-25,7.2
46,6.486638867798275,1688.3885999999998,2405.3872,561.9534,0.0,0.0,0.0,55.8404,504.78639999999996,408.76120000000003,0.0,0.0,0.0,10.0,-0.85,0.09000000000000001,7.2,5118.3512007713325,0.4,AS14.02,2014-03-26,7.25
47,5.444104413826674,1755.7602,2634.3446,527.5274,0.0,0.0,0.0,193.57020000000003,439.3262000000001,252.63780000000003,0.0,13.432599999999999,0.0,5.6,-0.65,0.29000000000000004,7.25,4749.834999942779,0.2,AS14.02,2014-03-27,6.8
48,5.620987760467615,1787.482,2515.3902000000003,591.4358,0.0,0.0,0.0,206.33100000000005,948.3704000000001,0.0,0.0,13.432599999999999,0.0,5.6,-0.5700000000000001,0.41,6.8,4638.0457996368405,0.4,AS14.02,2014-03-28,7.25
49,6.947442284750311,5056.0388,2341.2518,697.6868,0.0,0.0,0.0,200.53760000000003,1006.5809999999999,100.3288,0.0,13.432599999999999,0.0,5.4,-0.76,0.5,7.25,4965.36459927559,0.4,AS14.02,2014-03-29,7.0
50,6.953658361891584,4649.210000000001,2005.6727999999998,861.4878000000001,0.0,0.0,0.0,213.10820000000004,1041.4718,100.3288,0.0,13.432599999999999,0.0,6.0,-0.71,0.5,7.0,4825.295399045945,0.6,AS14.02,2014-03-30,7.2
51,6.2932717759320695,4539.121000000001,1995.1673999999998,779.0496,0.0,0.0,0.0,221.06640000000002,1136.7934,100.3288,0.0,13.432599999999999,0.0,7.8,-0.63,0.5,7.2,4566.198598718644,1.0,AS14.02,2014-03-31,7.4
52,6.452207087613206,4643.6990000000005,1660.2808,696.2886,0.0,0.0,0.0,111.97840000000001,1158.7444,169.36880000000002,0.0,0.0,0.0,7.6,-0.67,0.56,7.4,4076.349998378754,1.2,AS14.02,2014-04-01,6.4
53,6.7283138094763775,4825.918000000001,1999.7400000000002,759.0514000000001,0.0,0.0,0.0,112.59340000000002,678.8816,169.36880000000002,0.0,0.0,0.0,6.4,-0.6699999999999999,0.4,6.4,4659.199398899078,0.8,AS14.02,2014-04-02,5.75
54,6.200488936754427,1596.5218,2290.5284,656.1551999999999,0.0,0.0,0.0,113.25160000000001,598.595,132.6988,0.0,0.0,0.0,6.0,-0.57,0.35,5.75,5141.410799551009,0.8,AS14.02,2014-04-03,6.4
55,6.178705028025186,1666.3022,2630.2444000000005,562.382,0.0,0.0,0.0,120.37640000000002,562.2788,132.6988,0.0,0.0,0.0,5.0,-0.61,0.24000000000000005,6.4,5084.676399946213,0.6,AS14.02,2014-04-04,7.4
56,6.973329662343178,1820.4598,2595.9118000000003,650.2858,0.0,0.0,0.0,124.2076,206.2748,210.31300000000002,0.0,0.0,0.0,4.0,-0.45,0.27999999999999997,7.4,6743.432400417328,0.4,AS14.02,2014-04-05,4.5
57,6.404589572350446,1377.734,2576.2542000000003,758.6866,0.0,0.0,0.0,92.9272,246.359,141.273,0.0,0.0,0.0,4.8,-0.61,-0.13000000000000003,4.5,6813.878400707244,0.2,AS14.02,2014-04-06,6.8
58,5.528124800813482,1281.4816,2740.0054000000005,701.979,0.0,0.0,0.0,88.408,584.4156,141.273,0.0,0.0,0.0,4.8,-0.49000000000000005,0.02999999999999997,6.8,6710.41820001602,0.2,AS14.02,2014-04-07,6.25
59,5.237461749829045,1264.5774000000001,2474.0902,630.9176,0.0,0.0,0.0,104.0684,687.182,77.61420000000001,0.0,0.0,0.0,6.4,-0.49000000000000005,0.12999999999999998,6.25,6163.388599729538,0.4,AS14.02,2014-04-08,7.25
60,5.333171308721508,1325.6439999999998,2363.312,594.4192,0.0,0.0,0.0,86.5774,717.7822,77.61420000000001,0.0,0.0,0.0,7.8,-0.35,0.13999999999999999,7.25,6584.1997996807095,0.6,AS14.02,2014-04-09,7.25
61,5.039559539262793,1194.917,2446.6276,574.5872,0.0,0.0,0.0,94.64079999999998,779.4214,105.02259999999998,0.0,0.409,0.0,6.2,-0.3,0.16999999999999998,7.25,5539.462399101258,0.6,AS14.02,2014-04-10,6.5
62,6.388399925828563,1389.2784,2670.5218,590.936,0.0,0.0,0.0,115.86419999999998,765.042,231.20839999999998,0.0,0.409,0.0,6.4,-0.2,0.52,6.5,5971.474799633026,0.8,AS14.02,2014-04-11,6.0
63,7.548934320625089,1458.0223999999998,2221.6394,443.3528,0.0,0.0,0.0,96.83779999999999,394.84360000000004,303.6454,0.0,1.8061999999999998,0.0,7.2,-0.6,0.2,6.0,5429.933200216294,1.0,AS14.02,2014-04-12,7.2
64,7.682705907799021,1323.2494,1939.5122,478.9608,0.0,0.0,0.0,85.77340000000001,292.2072,335.5746,0.0,1.8061999999999998,0.0,5.4,-0.67,0.18000000000000002,7.2,5049.076999855041,0.8,AS14.02,2014-04-13,8.0
65,7.394054078009764,1199.8394,1852.8986,372.668,0.0,0.0,0.0,77.73039999999999,244.70639999999997,335.5746,0.0,18.7038,0.0,4.6,-0.42000000000000004,0.33,8.0,4452.200399923326,2.0,AS14.02,2014-04-14,7.25
66,6.5591604991908055,958.8022000000001,1396.8346000000001,237.5348,0.0,0.0,0.0,49.4876,136.4222,230.55199999999996,0.0,18.294800000000002,0.0,7.2,-0.5700000000000001,0.28,7.25,3023.610000276566,2.0,AS14.02,2014-04-15,6.666666666666667
67,4.66296018942085,674.1904000000001,928.076,97.39000000000001,0.0,0.0,0.0,22.262,72.4932,104.3662,0.0,18.294800000000002,0.0,9.0,-0.5366666666666666,0.24666666666666667,6.666666666666667,1883.4607999801635,2.0,AS14.02,2014-04-16,6.5
68,3.0351460575572333,309.2582,632.2428,97.39000000000001,0.0,0.0,0.0,20.058799999999998,41.0548,31.929199999999998,0.0,16.8976,0.0,9.8,-0.08666666666666666,0.44666666666666666,6.5,1159.9439996719364,3.2,AS14.02,2014-04-17,6.5
69,1.6440094897997934,207.07559999999998,461.19899999999996,23.086000000000002,0.0,0.0,0.0,4.2364,16.4406,0.0,0.0,16.8976,0.0,10.2,0.03333333333333334,0.3666666666666667,6.5,724.9698001384736,3.2,AS14.02,2014-04-18,5.666666666666667
70,0.8460540489735793,47.0992,111.1718,3.9316000000000004,0.0,0.0,0.0,0.0,5.0772,0.0,0.0,0.0,0.0,8.8,-0.25,0.10000000000000005,5.666666666666667,207.8255999565125,1.8,AS14.02,2014-04-19,5.0
71,0.42934472934472956,27.446000000000005,21.988400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,-0.2833333333333333,4.4408920985006264e-17,5.0,67.56819987297062,2.2,AS14.02,2014-04-20,5.5
72,0.28803418803418823,2.4194,21.988400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,-0.31666666666666665,-0.1666666666666666,5.5,45.71139993667607,2.0,AS14.02,2014-04-21,5.666666666666667
73,2.051634592905723,455.892,1454.758,2372.4782,117.82480000000001,0.0,87.689,373.796,0.0,88.78999999999999,11.6776,7.665800000000002,8.9708,4.6,0.12,1.3599999999999999,7.8,3879.1972003459937,1.0,AS14.03,2014-03-25,8.25
74,2.489169958379183,446.00880000000006,1368.7679999999998,2654.4494,135.253,0.0,89.81660000000001,279.6144,0.0,91.35799999999999,13.207399999999998,7.665800000000002,8.9708,3.8,0.019999999999999997,1.16,8.25,4343.401799917222,0.6,AS14.03,2014-03-26,7.75
75,2.4868999736558672,467.2584,1463.4014,2202.096,135.253,0.0,92.50399999999999,273.7776,0.0,57.649,13.207399999999998,10.293800000000001,8.9708,2.8,-0.09000000000000001,1.06,7.75,4469.820800161362,0.6,AS14.03,2014-03-27,8.0
76,2.50817640366317,424.24840000000006,1350.9528,2524.1760000000004,127.9802,0.0,69.3456,272.74699999999996,0.0,2.5679999999999885,25.964800000000004,11.7028,0.0,3.2,-0.15,1.1199999999999999,8.0,4110.24179968834,0.4,AS14.03,2014-03-28,8.6
77,2.8568345572811715,409.6612,925.0712,2248.4129999999996,116.811,0.0,44.28060000000001,123.4286,0.0,2.5679999999999885,23.752000000000002,10.675600000000001,0.0,2.6,-0.07000000000000002,1.1600000000000001,8.6,3312.9107998847962,0.6,AS14.03,2014-03-29,8.4
78,2.9769400769951324,203.336,908.7762,2386.0926,27.3024,0.0,21.322200000000002,133.9134,0.0,2.5679999999999885,21.340600000000002,4.907000000000001,6.391,1.6,-0.030000000000000016,1.1199999999999999,8.4,3268.4321997165684,0.4,AS14.03,2014-03-30,7.4
79,2.940845917580114,588.6074,1532.3554000000001,2254.8116,25.372400000000003,0.0,17.1854,139.1346,0.0,0.0,19.810800000000004,5.939,6.391,2.0,-0.050000000000000024,1.04,7.4,4350.885599946976,0.6,AS14.03,2014-03-31,7.6
80,2.9130951325284995,579.6728,1488.3826000000001,2249.371,37.1006,0.0,26.996000000000002,167.775,0.0,0.0,19.810800000000004,2.441,6.391,1.8,-0.020000000000000018,1.02,7.6,4336.917999505998,0.4,AS14.03,2014-04-01,7.4
81,2.788337614006179,695.0072,1464.3184,1975.3136,50.1884,0.0,21.4946,138.2682,0.0,10.828999999999988,7.053400000000001,1.032,6.391,1.6,0.11999999999999997,0.8400000000000001,7.4,4359.677600002289,0.4,AS14.03,2014-04-02,7.8
82,2.4055813738845777,4608.4983999999995,1570.7696,1888.1,54.73479999999999,0.0,21.4946,135.63060000000002,0.0,10.828999999999988,11.091800000000001,6.8713999999999995,6.391,1.8,0.15999999999999998,0.72,7.8,4369.9485998630535,0.2,AS14.03,2014-04-03,7.8
83,2.0662995736559018,4729.3432,1486.8632000000002,1754.4502,64.1916,0.0,17.470399999999998,278.95380000000006,0.0,10.828999999999988,67.14020000000001,6.8713999999999995,0.0,1.6,0.24,0.8,7.8,4302.493599748612,0.8,AS14.03,2014-04-04,7.6
84,2.214112468219714,4372.9558,826.4069999999999,1873.7194,48.693400000000004,0.0,38.767599999999995,271.369,0.0,14.768199999999988,67.14020000000001,5.8394,0.0,2.2,0.4,0.8800000000000001,7.6,3193.3771995544425,0.6,AS14.03,2014-04-05,6.8
85,2.1150293098465593,4266.4358,830.116,2395.2486,36.9652,0.0,26.26959999999999,435.6408,0.0,14.768199999999988,71.759,5.8394,0.0,1.8,0.36,0.96,6.8,3757.9281993865975,0.6,AS14.03,2014-04-06,7.4
86,2.4288331426567025,4214.7984,1023.4934000000001,2501.7102,41.5168,0.0,47.465999999999994,430.2888,0.0,3.939199999999988,88.3118,5.8394,0.0,1.8,0.36,1.04,7.4,4092.2091991901398,0.6,AS14.03,2014-04-07,7.4
87,2.52576642857053,472.15119999999996,1023.1294,2344.6056,32.513999999999996,0.0,346.4388,426.224,0.0,3.939199999999988,86.499,0.0,0.0,2.0,0.43999999999999995,1.08,7.4,4524.838399219514,0.8,AS14.03,2014-04-08,7.8
88,2.549841658437549,353.50120000000004,1015.0842,2267.1645999999996,29.404200000000003,0.0,348.4602,260.57399999999996,0.0,3.939199999999988,33.448,0.0,0.0,2.0,0.5199999999999999,1.0,7.8,4233.293999385835,0.2,AS14.03,2014-04-09,7.4
89,2.5193062735682283,321.6272,1148.7992,2363.2673999999997,29.404200000000003,0.0,328.20640000000003,267.42,2.644,0.0,481.43539999999996,0.0,0.0,0.8,0.36,1.0,7.4,4866.4137998580945,0.6,AS14.03,2014-04-10,7.6
90,2.7277033989435653,339.8464,1342.5102000000002,2142.1252,32.834,0.0,330.0384,133.3198,2.644,0.0,482.4851999999999,0.9026,0.0,0.8,0.36,1.0399999999999998,7.6,4657.488199996948,0.6,AS14.03,2014-04-11,7.666666666666667
91,2.6459757452583887,4116.056,1030.9508,4050.308,15.1946,0.0,305.1022,333.39880000000005,2.644,0.0,470.15159999999986,2.7686,0.0,1.6,0.3866666666666666,1.0399999999999998,7.666666666666667,4148.922799921036,0.6,AS14.03,2014-04-12,7.4
92,2.5226476806224074,4219.6422,1372.4884,4432.367400000001,9.7768,0.0,134.88060000000002,1186.2776,2.644,0.0,467.92599999999993,2.7686,0.0,1.4,0.3466666666666666,1.0,7.4,4804.254999685287,0.6,AS14.03,2014-04-13,7.0
93,2.5263630362028167,4576.4892,1933.9587999999999,4466.0292,9.0678,0.0,133.2412,1182.9951999999998,10.916999999999998,0.0,460.12039999999996,6.2292000000000005,0.0,1.4,0.22666666666666666,0.96,7.0,5295.599999809264,0.8,AS14.03,2014-04-14,7.6
94,2.581508313352561,4701.051399999999,2027.2234,4280.772,9.0678,0.0,133.4028,1184.0238000000002,8.273,0.0,14.5494,6.2292000000000005,0.0,2.6,0.18666666666666662,0.9199999999999999,7.6,4684.904799175262,0.4,AS14.03,2014-04-15,8.0
95,2.555492725879833,4729.4673999999995,1978.304,4351.287,9.2606,0.0,138.208,1148.2813999999998,8.273,0.0,16.5264,6.859,0.0,3.0,0.30666666666666664,0.9199999999999999,8.0,4755.0339993476855,0.4,AS14.03,2014-04-16,7.25
96,2.6218378654690255,1197.3276,2342.0316,2172.2988,43.7758,0.0,138.208,967.2052,8.273,0.0,32.5646,11.2592,0.0,2.6,0.2899999999999999,0.8699999999999999,7.25,5257.771599531172,0.8,AS14.03,2014-04-17,7.5
97,2.6013828609884206,1269.3509999999999,2105.0438000000004,2389.6313999999998,43.7758,0.0,46.2256,109.6002,8.273,0.0,36.218,12.85,0.0,3.6,0.24999999999999994,0.8699999999999999,7.5,4958.00839986801,0.6,AS14.03,2014-04-18,7.8
98,3.1549837155720764,931.2602,1621.8382,2172.4386,38.1378,0.0,44.611,108.69740000000002,0.0,13.80679999999999,33.9728,9.3894,0.0,4.4,0.36999999999999994,0.8700000000000001,7.8,4400.302599859237,0.6,AS14.03,2014-04-19,7.5
99,3.286012381344343,883.8946,1371.575,2108.1277999999998,38.1378,0.0,43.40599999999999,98.4726,0.0,19.13019999999999,76.58840000000001,9.3894,0.0,3.8,0.38,0.9099999999999999,7.5,4305.171000099181,1.0,AS14.03,2014-04-20,7.4
100,2.8351850332603,979.6587999999999,1129.1420000000003,2215.2198,39.153999999999996,0.0,36.7688,399.656,0.0,52.57399999999999,68.9428,8.9492,0.0,4.0,0.25999999999999995,0.9099999999999999,7.4,4442.245200157166,1.0,AS14.03,2014-04-21,7.6
101,2.6047676001808924,641.6056,1080.7852,2451.7398000000003,4.6388,0.0,44.678399999999996,380.935,0.0,52.57399999999999,53.307,2.683,0.0,3.2,0.2899999999999999,0.9199999999999999,7.6,4139.622200155259,0.6,AS14.03,2014-04-22,7.0
102,2.8280330550809056,320.3648,1135.475,2069.5688,36.46339999999999,0.0,7.9096,383.184,0.0,52.57399999999999,54.48480000000001,1.0922,0.0,2.0,0.41,0.8800000000000001,7.0,3743.360400009157,0.8,AS14.03,2014-04-23,7.4
103,2.3373353677849034,319.975,1467.4653999999998,2405.8491999999997,46.9342,0.0,7.9096,404.28799999999995,0.0,38.76719999999999,57.9726,1.0922,0.0,1.2,0.24999999999999994,0.9200000000000002,7.4,4433.6976000309005,0.6,AS14.03,2014-04-24,7.5
104,2.142047276568282,230.4654,2855.0634,2766.7418000000002,55.5948,0.0,43.6092,405.9906,0.0,33.44379999999999,23.840799999999998,3.127,0.0,0.6,-2.2204460492503132e-17,0.9200000000000002,7.5,5908.616200113297,0.2,AS14.03,2014-04-25,7.5
